Price,Close,High,Low,Open,Volume
Ticker,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK
Date,,,,,
2022-04-08,7152.16064453125,7174.9382262017325,7083.827899519805,7106.605481190287,69791600
2022-04-11,7038.27197265625,7174.937447853458,7038.27197265625,7129.382289454389,62776200
2022-04-12,7106.6044921875,7106.6044921875,7015.494178185097,7038.271756685697,73471300
2022-04-13,7106.6044921875,7152.159649188702,7061.049335186298,7106.6044921875,57622100
2022-04-14,7015.494140625,7106.60445413961,7015.494140625,7106.60445413961,93342900
2022-04-18,7015.494140625,7038.271719003652,6947.1614054890415,7015.494140625,68464700
2022-04-19,6947.16162109375,7015.49435835041,6947.16162109375,7015.49435835041,98632000
2022-04-20,6969.9404296875,7038.273178998162,6947.162846583947,7038.273178998162,124388800
2022-04-21,7220.49267578125,7220.49267578125,7061.049619849172,7106.6047786869085,129323400
2022-04-22,7174.93798828125,7220.493150111607,7106.605245535715,7152.160407366072,85956100
2022-04-25,7288.8251953125,7288.8251953125,7129.382144165039,7174.937301635742,91279600
2022-04-26,7402.7138671875,7402.7138671875,7220.4932181490385,7220.4932181490385,128360900
2022-04-27,7471.0458984375,7471.0458984375,7357.158003644246,7357.158003644246,89463100
2022-04-28,7402.7138671875,7516.601772836539,7357.158704927884,7516.601772836539,133730600
2022-05-09,6924.38427734375,7197.715235659951,6924.38427734375,7174.937655800268,456796600
2022-05-10,6856.0517578125,6924.384499584718,6605.498371314368,6605.498371314368,268445700
2022-05-11,6969.9404296875,7015.495595894608,6787.719764859069,6856.052514169731,156535200
2022-05-12,6628.275390625,6878.828755906357,6628.275390625,6856.051177244416,240529600
2022-05-13,6673.8310546875,6810.49653703605,6605.498313513225,6605.498313513225,212968600
2022-05-17,6742.16357421875,6810.496313146643,6628.275676005595,6628.275676005595,159657600
2022-05-18,6901.6064453125,6901.6064453125,6719.385813093028,6833.273708230198,153514300
2022-05-19,6787.71923828125,6810.496819617764,6719.386494271706,6742.1640756082215,140908900
2022-05-20,6742.16357421875,6810.496313146643,6742.16357421875,6764.941153861381,86520200
2022-05-23,6719.3857421875,6810.496057335806,6696.608163400424,6787.718478548729,71603500
2022-05-24,6696.609375,6810.497289540816,6673.831792091837,6673.831792091837,108710800
2022-05-25,6719.3857421875,6787.718478548729,6696.608163400424,6742.163320974577,76747400
2022-05-27,6901.6064453125,6901.6064453125,6810.496129202765,6856.051287257633,84336900
2022-05-30,6901.6064453125,6924.3840243399345,6810.496129202765,6901.6064453125,105411400
2022-05-31,7061.05029296875,7061.05029296875,6856.052058656754,6924.384803427419,286292700
2022-06-02,6901.6064453125,6992.716761422236,6856.051287257633,6947.161603367368,149226300
2022-06-03,6924.38427734375,6992.7170169228,6901.606697484067,6924.38427734375,80563100
2022-06-06,6787.71923828125,6901.607144963821,6764.941656944736,6878.829563627307,81140300
2022-06-07,6719.3857421875,6810.496057335806,6651.053005826271,6651.053005826271,129242500
2022-06-08,6924.38427734375,6924.38427734375,6764.9412183259665,6833.273957905017,108910500
2022-06-09,6833.2734375,6901.606171875,6833.2734375,6833.2734375,107828300
2022-06-10,6696.609375,6787.7197066326535,6696.609375,6742.164540816327,111768600
2022-06-13,6696.609375,6742.164540816327,6628.27662627551,6651.054209183673,85539500
2022-06-14,6742.16357421875,6742.16357421875,6605.498096362965,6651.053255648227,80865100
2022-06-15,6673.8310546875,6719.38621547035,6651.053474296075,6651.053474296075,130367100
2022-06-16,6901.6064453125,6924.3840243399345,6719.385813093028,6742.163392120462,132666300
2022-06-17,6833.2734375,6878.82859375,6764.940703125,6764.940703125,117839400
2022-06-20,6947.16162109375,6969.939200179303,6833.273725665984,6924.384042008197,88138700
2022-06-21,6969.9404296875,6969.9404296875,6878.830097273284,6924.3852634803925,44295700
2022-06-22,6833.2734375,6969.93890625,6833.2734375,6947.161328125,53041800
2022-06-23,6856.0517578125,6901.606918993978,6787.719016040282,6787.719016040282,60443000
2022-06-24,6810.49609375,6924.383988294314,6810.49609375,6924.383988294314,57956600
2022-06-27,6696.609375,6833.274872448979,6696.609375,6810.497289540816,76354100
2022-06-28,6651.0537109375,6742.164035744863,6651.0537109375,6651.0537109375,146078100
2022-06-29,6628.275390625,6742.163283934708,6628.275390625,6673.830547948883,98517800
2022-06-30,6605.49755859375,6742.163025323276,6605.49755859375,6651.052714170259,101343900
2022-07-01,6605.49755859375,6673.830291958513,6605.49755859375,6651.052714170259,68738800
2022-07-04,6423.27734375,6628.275556848404,6377.722185283688,6605.497977615249,102238600
2022-07-05,6605.49755859375,6673.830291958513,6468.832091864224,6468.832091864224,69172900
2022-07-06,6651.0537109375,6673.831292139341,6537.165804928297,6651.0537109375,66801100
2022-07-07,6468.83251953125,6605.497995295995,6468.83251953125,6582.720416001871,86126800
2022-07-08,6514.3876953125,6537.16527466674,6446.054957249781,6491.61011595826,64312400
2022-07-11,6491.61083984375,6559.943585526316,6491.61083984375,6559.943585526316,36830800
2022-07-12,6537.1650390625,6605.497774662456,6514.387460529181,6537.1650390625,34269000
2022-07-13,6377.72265625,6491.610560825893,6377.72265625,6468.832979910714,71988200
2022-07-14,6400.50048828125,6468.83323370774,6377.72290647242,6400.50048828125,83316300
2022-07-15,6377.72265625,6468.832979910714,6377.72265625,6468.832979910714,57419900
2022-07-18,6514.3876953125,6514.3876953125,6400.499798541303,6400.499798541303,60077700
2022-07-19,6537.1650390625,6537.1650390625,6468.832303462544,6468.832303462544,59641000
2022-07-20,6742.16357421875,6742.16357421875,6537.165357435072,6559.9429370777025,105792900
2022-07-21,6742.16357421875,6742.16357421875,6605.498096362965,6742.16357421875,64337100
2022-07-22,6673.8310546875,6742.163795861775,6651.053474296075,6742.163795861775,38956500
2022-07-25,6651.0537109375,6719.386454543022,6651.0537109375,6696.608873341182,31247600
2022-07-26,6651.0537109375,6719.386454543022,6605.498548533819,6605.498548533819,44379900
2022-07-27,6673.8310546875,6696.608635078925,6628.27589390465,6673.8310546875,58465500
2022-07-28,6696.609375,6787.7197066326535,6673.831792091837,6719.386957908164,86909700
2022-07-29,6696.609375,6810.497289540816,6696.609375,6742.164540816327,131553000
2022-08-01,6833.2734375,6833.2734375,6696.6079687500005,6696.6079687500005,104841600
2022-08-02,6924.38427734375,6947.161857203434,6833.273957905017,6924.38427734375,106466900
2022-08-03,6947.16162109375,6947.16162109375,6901.606462922644,6947.16162109375,60170600
2022-08-04,7106.6044921875,7106.6044921875,6969.9390211838945,6992.716599684495,164221000
2022-08-05,7174.93798828125,7174.93798828125,7038.272502790179,7129.382826450893,118734200
2022-08-08,7174.93798828125,7220.493150111607,7061.050083705357,7174.93798828125,84328900
2022-08-09,7197.71484375,7266.047579608386,7174.9372651305375,7174.9372651305375,92875800
2022-08-10,7197.71484375,7197.71484375,7038.271793413765,7106.604529272152,104376300
2022-08-11,7243.27099609375,7243.27099609375,7129.383087350137,7152.16066909886,73204700
2022-08-12,7220.49267578125,7266.047834618987,7152.159937524645,7220.49267578125,59381200
2022-08-15,7243.27099609375,7266.048577842473,7197.715832596305,7243.27099609375,81411000
2022-08-16,7266.0478515625,7266.0478515625,7152.159954202586,7243.270272090517,83556700
2022-08-18,7288.8251953125,7311.602774047851,7174.937301635742,7197.714880371093,86136900
2022-08-19,7197.71484375,7334.380315466772,7197.71484375,7334.380315466772,58194900
2022-08-22,7288.8251953125,7288.8251953125,7129.382144165039,7152.15972290039,97293300
2022-08-23,7197.71484375,7288.825158227848,7197.71484375,7288.825158227848,71671800
2022-08-24,7243.27099609375,7311.603741339917,7197.715832596305,7243.27099609375,108892400
2022-08-25,7357.158203125,7379.935782701239,7197.715146091332,7288.8254643962855,99503500
2022-08-26,7288.8251953125,7402.713088989258,7288.8251953125,7311.602774047851,80472400
2022-08-29,7425.4912109375,7425.4912109375,7243.270567724309,7288.825728527608,57762100
2022-08-30,7448.26953125,7539.379861907492,7357.159200592508,7379.9367832568805,124467000
2022-08-31,7471.0458984375,7493.823477396151,7334.380424685594,7357.158003644246,137659900
2022-09-01,7425.4912109375,7516.601532544095,7402.713630535851,7425.4912109375,74960800
2022-09-02,7493.8232421875,7493.8232421875,7425.490507456307,7425.490507456307,71430600
2022-09-05,7539.37890625,7562.15648602719,7471.046166918429,7493.823746695619,62906000
2022-09-06,7539.37890625,7607.711645581571,7516.60132647281,7562.15648602719,67079900
2022-09-07,7630.48974609375,7630.48974609375,7516.601839435634,7516.601839435634,117931700
2022-09-08,7607.71240234375,7744.377894601423,7607.71240234375,7653.267566429641,132777400
2022-09-09,7630.48974609375,7744.377652751866,7539.379420767257,7744.377652751866,91234600
2022-09-12,7630.48974609375,7676.044908756996,7584.934583430504,7584.934583430504,52395300
2022-09-13,7767.15478515625,7812.709945186492,7630.489305065525,7630.489305065525,124485200
2022-09-14,7744.376953125,7881.042428768382,7630.489056755515,7630.489056755515,116642400
2022-09-15,7972.1533203125,8086.041224888393,7744.377511160715,7744.377511160715,190404800
2022-09-16,7698.82275390625,7949.376157139885,7698.82275390625,7926.598575027737,363127600
2022-09-19,7881.04296875,7972.15329208815,7698.822322073699,7721.599902908237,102530600
2022-09-20,7789.93212890625,7881.042446203399,7789.93212890625,7789.93212890625,89238400
2022-09-21,7721.59912109375,7835.48701373525,7676.04396403715,7767.15427815035,90933700
2022-09-22,7721.59912109375,7767.15427815035,7630.488806980549,7630.488806980549,61908500
2022-09-23,7630.48974609375,7721.600071420243,7630.48974609375,7630.48974609375,60567600
2022-09-26,7676.044921875,7744.377665986646,7471.046689540059,7471.046689540059,106228200
2022-09-27,7562.15576171875,7698.82122729198,7562.15576171875,7630.488494505365,89567100
2022-09-28,7584.93359375,7676.043907188438,7516.600858671171,7516.600858671171,89153400
2022-09-29,7630.48974609375,7698.822490088619,7584.934583430504,7584.934583430504,62643700
2022-09-30,7789.93212890625,7812.709708230537,7539.37875633909,7630.4890736362395,176524800
2022-10-03,7744.376953125,7767.154532398897,7698.821794577206,7698.821794577206,115079600
2022-10-04,7789.93212890625,7858.264866879112,7767.154549581963,7767.154549581963,80524500
2022-10-05,7698.82275390625,7789.933082354845,7676.045171794101,7767.155500242697,63788000
2022-10-06,7676.044921875,7744.377665986646,7676.044921875,7721.600084616098,43967400
2022-10-07,7471.0458984375,7630.488951148057,7471.0458984375,7584.933793230754,112043400
2022-10-10,7562.15576171875,7630.488494505365,7402.712718549981,7425.49029614552,80238200
2022-10-11,7516.6015625,7562.156723484849,7425.491240530303,7471.046401515152,64060000
2022-10-12,7584.93359375,7584.93359375,7448.268123592343,7471.045701951952,47569700
2022-10-13,7539.37890625,7630.489225358761,7539.37890625,7539.37890625,62282800
2022-10-14,7516.6015625,7607.711884469697,7516.6015625,7562.156723484849,70642900
2022-10-17,7516.6015625,7562.156723484849,7448.268821022728,7516.6015625,56387500
2022-10-18,7562.15576171875,7721.598804887519,7516.600606527673,7539.378184123211,85665300
2022-10-19,7539.37890625,7607.711645581571,7493.823746695619,7516.60132647281,66753500
2022-10-20,7744.376953125,7744.376953125,7516.601160386029,7516.601160386029,91812300
2022-10-21,7881.04296875,7949.375711253613,7698.822322073699,7698.822322073699,122777800
2022-10-24,8108.818359375,8108.818359375,7949.37530174684,7972.152881408006,89416500
2022-10-25,7926.59716796875,8086.04021445088,7926.59716796875,8040.485058313128,84696300
2022-10-26,7789.93212890625,7881.042446203399,7789.93212890625,7858.264866879112,98962100
2022-10-27,7926.59716796875,7926.59716796875,7789.9316995554955,7789.9316995554955,77003400
2022-10-28,7972.1533203125,7972.1533203125,7881.042996651786,7881.042996651786,84980600
2022-10-31,8017.70849609375,8063.263658003374,7994.930915138939,8063.263658003374,138922800
2022-11-01,8017.70849609375,8199.929143732244,7949.375753229315,8199.929143732244,118118400
2022-11-02,7972.1533203125,8040.486063058036,7949.375739397322,8017.708482142857,68323600
2022-11-03,8017.70849609375,8040.486077048562,7926.598172274503,7926.598172274503,81856300
2022-11-04,7994.93115234375,8017.708733974359,7903.820825821314,7994.931152343751,84458300
2022-11-07,8063.26416015625,8063.26416015625,7903.821083542991,7949.376248289636,94794000
2022-11-08,7972.1533203125,8086.041224888393,7949.375739397322,8063.263643973214,42525500
2022-11-09,8086.0400390625,8086.0400390625,7903.819418463908,7903.819418463908,96599500
2022-11-10,8017.70849609375,8017.70849609375,7949.375753229315,7949.375753229315,89463000
2022-11-11,8063.26416015625,8131.596907276218,8040.486577782927,8108.8193249028955,59597900
2022-11-14,7972.1533203125,8108.818805803571,7972.1533203125,8086.041224888393,49208200
2022-11-15,8017.70849609375,8063.263658003374,7972.153334184127,7994.930915138939,59092900
2022-11-16,7835.48779296875,7903.820535349291,7789.932631381722,7858.265373762263,143424800
2022-11-17,7949.375,8040.485315186246,7835.487106017192,7858.264684813754,72679800
2022-11-18,8040.486328125,8108.81907312323,7949.376001460694,7949.376001460694,83556900
2022-11-21,7949.375,8108.818051575931,7949.375,8086.040472779369,35901000
2022-11-22,8108.818359375,8154.373518697332,8063.263200052669,8108.818359375,84684200
2022-11-23,8086.0400390625,8177.150349361796,8086.0400390625,8108.817616637323,84642100
2022-11-24,8199.9296875,8199.9296875,8154.374522569444,8177.152105034722,53520800
2022-11-25,8177.1513671875,8199.928947597493,8108.818625957521,8199.928947597493,75048300
2022-11-28,8222.70703125,8291.03977666205,8177.151867641966,8245.484613054015,96209700
2022-11-29,8177.1513671875,8268.261688827472,8131.596206367514,8177.1513671875,91562100
2022-11-30,8473.259765625,8564.370085685485,8063.263325352823,8086.040905367944,644359600
2022-12-01,8199.9296875,8518.815842013888,8199.9296875,8450.483094618055,155775400
2022-12-02,8140.47607421875,8209.075591698122,8140.47607421875,8140.47607421875,130982100
2022-12-05,8026.14453125,8140.4770744301995,8026.14453125,8049.01103988604,114656300
2022-12-06,7934.67626953125,8003.275776184258,7843.210260660572,7980.409273966588,180553800
2022-12-07,7728.87939453125,7843.21192995331,7728.87939453125,7774.612408700074,229308700
2022-12-08,7774.611328125,7843.210839843749,7637.412304687499,7660.27880859375,172590100
2022-12-09,7843.21142578125,7866.077931395773,7728.878897708637,7774.6119089376825,90851300
2022-12-12,7957.54345703125,7957.54345703125,7751.744919349408,7797.47792772315,102851800
2022-12-13,7957.54345703125,7957.54345703125,7820.344431910022,7888.943944470636,104580200
2022-12-14,7888.9453125,7957.544836956522,7797.479279891305,7866.078804347827,118164300
2022-12-15,7774.611328125,7866.077343749999,7774.611328125,7843.210839843749,113255700
2022-12-16,7866.078125,7911.811137354652,7683.146075581396,7706.012581758721,181516700
2022-12-19,7911.8115234375,7957.544538023843,7866.078508851156,7911.8115234375,67482900
2022-12-20,7843.21142578125,7911.8109426248175,7820.344920166727,7820.344920166727,41243700
2022-12-21,7934.67626953125,7957.542771748919,7843.210260660572,7866.076762878241,33617700
2022-12-22,7843.21142578125,7934.67744823934,7843.21142578125,7911.8109426248175,59591500
2022-12-23,7774.611328125,7843.210839843749,7774.611328125,7797.47783203125,47393000
2022-12-26,7843.21142578125,7888.944437010296,7774.6119089376825,7774.6119089376825,20495900
2022-12-27,7866.078125,7911.811137354652,7843.211618822675,7866.078125,27193800
2022-12-28,7911.8115234375,7911.8115234375,7820.345494264811,7911.8115234375,40420200
2022-12-29,7843.21142578125,7866.077931395773,7774.6119089376825,7797.478414552204,47020900
2022-12-30,7820.34423828125,7911.810252764071,7820.34423828125,7843.210741901955,44681400
2023-01-02,7820.34423828125,7866.077245522661,7774.6112310398385,7843.210741901955,10653900
2023-01-03,7820.34423828125,7866.077245522661,7797.477734660544,7820.34423828125,27399100
2023-01-04,7637.41357421875,7843.212143583926,7637.41357421875,7797.479128169442,90918800
2023-01-05,7545.94677734375,7660.279304273201,7454.480755800189,7637.412798887311,128838500
2023-01-06,7591.67919921875,7614.545702830855,7408.747170321913,7408.747170321913,69286600
2023-01-09,7728.87939453125,7728.87939453125,7614.54685910919,7614.54685910919,86916900
2023-01-10,7477.34765625,7706.012722190368,7454.481149655963,7683.146215596331,101759100
2023-01-11,7431.6142578125,7454.480763221153,7317.28173076923,7363.014741586538,96069100
2023-01-12,7477.34765625,7568.813682626147,7431.6146430619265,7454.481149655963,103804600
2023-01-13,7363.01513671875,7477.347669897613,7340.148630082977,7454.48116326184,119748200
2023-01-16,7454.48095703125,7500.213969037577,7363.014933018597,7363.014933018597,105710700
2023-01-17,7614.5458984375,7660.278906836524,7454.480369040915,7477.346873240428,88695900
2023-01-18,7591.67919921875,7614.545702830855,7477.346681158227,7500.213184770331,96814600
2023-01-19,7614.5458984375,7637.412402637012,7545.946385838964,7637.412402637012,66391800
2023-01-20,7591.67919921875,7614.545702830855,7545.946191994541,7568.812695606645,96859500
2023-01-24,7523.080078125,7637.412602108663,7523.080078125,7591.679592515197,42474500
2023-01-25,7500.2138671875,7591.679889958079,7500.2138671875,7591.679889958079,66124500
2023-01-26,7751.74462890625,7751.74462890625,7523.079595605181,7523.079595605181,77582300
2023-01-27,7957.54345703125,8094.742482152478,7820.344431910022,7957.54345703125,196804700
2023-01-30,7957.54345703125,8026.142969591864,7843.210936096893,7980.409961218122,68544300
2023-01-31,7751.74462890625,7934.676655547106,7751.74462890625,7888.943648886891,200589000
2023-02-01,7774.611328125,7843.210839843749,7728.878320312499,7843.210839843749,77396200
2023-02-02,7728.87939453125,7797.478915784486,7683.1463803624265,7706.012887446838,99109500
2023-02-03,7957.54345703125,7957.54345703125,7774.611423536279,7820.344431910022,71716700
2023-02-06,7980.41015625,8003.2766609957025,7911.810642012894,8003.2766609957025,117757700
2023-02-07,8094.74365234375,8094.74365234375,8003.277622373764,8026.14412986626,116014700
2023-02-08,8071.876953125,8094.743460074363,8049.010446175637,8071.876953125,54495500
2023-02-09,8140.47607421875,8140.47607421875,8049.010050912921,8071.876556739378,72381700
2023-02-10,8071.876953125,8140.476473973087,7957.5444183781865,8117.609967023725,62060900
2023-02-13,8117.6083984375,8140.47490096831,8026.142388314261,8117.6083984375,63775000
2023-02-14,8186.20849609375,8186.20849609375,8071.875975198585,8094.742479377618,81678200
2023-02-15,8117.6083984375,8140.47490096831,8003.275885783451,8117.6083984375,38037000
2023-02-16,7957.54345703125,8094.742482152478,7957.54345703125,8071.8759779656075,66040400
2023-02-17,7980.41015625,8094.742679978511,7980.410156250001,8026.143165741404,43588900
2023-02-20,8003.27685546875,8071.876371372768,7957.543844866072,7980.410350167411,40077000
2023-02-21,7957.54345703125,8049.009473778736,7957.54345703125,8026.142969591864,25390500
2023-02-22,7934.67626953125,8003.275776184258,7888.943265095911,7957.542771748919,38671900
2023-02-23,7980.41015625,8003.2766609957025,7888.944137267193,7888.944137267193,53412300
2023-02-24,7934.67626953125,8094.741785054935,7934.67626953125,8026.142278401927,44123400
2023-02-27,8026.14453125,8026.14453125,7911.8119880698005,7934.678496705841,59983900
2023-02-28,8003.27685546875,8026.143360770089,7934.6773395647315,8026.143360770089,106349400
2023-03-01,7866.078125,8003.277162063954,7866.078125,7980.410655886628,67034700
2023-03-02,7888.9453125,7957.544836956522,7866.078804347827,7866.078804347827,56672000
2023-03-03,7751.74462890625,7934.676655547106,7751.74462890625,7911.810152216999,95376900
2023-03-06,7683.14599609375,7820.345031738281,7683.14599609375,7820.345031738281,92652000
2023-03-07,7706.0126953125,7751.745708341061,7637.413175769659,7637.413175769659,106115600
2023-03-08,7843.21142578125,7843.21142578125,7683.145886479592,7683.145886479592,79350900
2023-03-09,7843.21142578125,7911.8109426248175,7820.344920166727,7911.8109426248175,54201400
2023-03-10,7728.87939453125,7820.345422868898,7728.87939453125,7774.612408700074,59580100
2023-03-13,7820.34423828125,7888.9437491433655,7728.878223798428,7728.878223798428,82077700
2023-03-14,7614.5458984375,7751.744923634572,7614.5458984375,7706.011915235547,90495300
2023-03-15,7614.5458984375,7751.744923634572,7614.5458984375,7728.87841943506,86747400
2023-03-16,7591.67919921875,7637.412206442959,7545.946191994541,7591.67919921875,105894000
2023-03-17,7660.27978515625,7728.879305620336,7614.546771513526,7660.27978515625,198558600
2023-03-20,7683.14599609375,7751.745513916016,7660.279490152995,7683.14599609375,37277900
2023-03-21,7774.611328125,7774.611328125,7660.27880859375,7683.1453125,91617400
2023-03-24,8071.876953125,8071.876953125,7888.944897530099,7957.5444183781865,145603600
2023-03-27,7957.54345703125,8071.8759779656075,7957.54345703125,8071.8759779656075,110692800
2023-03-28,7934.67626953125,8049.008780619596,7934.67626953125,8049.008780619596,98296600
2023-03-29,8209.8955078125,8209.8955078125,8046.630540327593,8093.277673894709,101068200
2023-03-30,8233.21875,8303.189447592069,8209.895184135978,8303.189447592069,118912100
2023-03-31,8163.2470703125,8256.541322544643,8139.923507254464,8233.217759486608,97146900
2023-04-03,8209.8955078125,8233.219074596058,8163.248374245383,8233.219074596058,60288900
2023-04-04,8186.572265625,8233.219401041668,8069.954427083334,8233.219401041668,60975800
2023-04-05,8139.9248046875,8209.895505014327,8139.9248046875,8186.571938238718,36922100
2023-04-06,8163.2470703125,8186.570633370536,8116.599944196429,8116.599944196429,45489400
2023-04-10,8209.8955078125,8209.8955078125,8116.6012406782675,8139.924807461825,32996000
2023-04-11,8233.21875,8233.21875,8163.248052407932,8233.21875,44554300
2023-04-12,8303.1884765625,8303.1884765625,8233.217787153266,8303.1884765625,91903600
2023-04-13,8326.5126953125,8349.836260285365,8279.865565366772,8349.836260285365,51726500
2023-04-14,8396.484375,8396.484375,8349.837239583334,8396.484375,110354200
2023-04-17,8419.8076171875,8443.131183994114,8303.189783154432,8419.8076171875,83946900
2023-04-18,8513.1015625,8559.748694349315,8419.80729880137,8443.130864726028,91178700
2023-04-26,8583.072265625,8583.072265625,8396.483738111414,8513.101567807405,186928200
2023-04-27,8536.4248046875,8559.74836972763,8466.45410956711,8489.777674607241,54842400
2023-04-28,8443.1318359375,8513.102541760187,8443.1318359375,8489.778973152625,145775300
2023-05-02,8443.1318359375,8489.778973152625,8303.190424292126,8489.778973152625,83645900
2023-05-03,8326.5126953125,8443.130520176821,8279.865565366772,8443.130520176821,83728800
2023-05-04,8396.484375,8419.807942708334,8279.866536458334,8326.513671875,67565000
2023-05-05,8396.484375,8443.131510416668,8349.837239583334,8396.484375,64815100
2023-05-08,8396.484375,8466.455078125,8349.837239583334,8396.484375,84754500
2023-05-09,8326.5126953125,8373.159825258228,8303.189130339637,8349.836260285365,40929600
2023-05-10,8326.5126953125,8349.836260285365,8303.189130339637,8326.5126953125,45322600
2023-05-11,8233.21875,8303.189447592069,8209.895184135978,8303.189447592069,81993900
2023-05-12,8209.8955078125,8279.866208163176,8139.924807461825,8163.248374245383,96525600
2023-05-15,8186.572265625,8279.866536458334,8139.925130208334,8279.866536458334,64830300
2023-05-16,8116.6005859375,8233.218410448097,8116.6005859375,8209.894845545978,49497000
2023-05-17,8186.572265625,8256.54296875,8163.248697916667,8186.572265625,69996100
2023-05-19,8396.484375,8396.484375,8233.219401041668,8303.190104166668,123592500
2023-05-22,8396.484375,8466.455078125,8326.513671875,8396.484375,91000000
2023-05-23,8513.1015625,8536.425128424658,8419.80729880137,8443.130864726028,102980500
2023-05-24,8419.8076171875,8583.072584833795,8419.8076171875,8583.072584833795,77392900
2023-05-25,8443.1318359375,8536.426110367749,8443.1318359375,8489.778973152625,76325700
2023-05-26,8536.4248046875,8583.07193476776,8489.777674607241,8559.74836972763,55675900
2023-05-29,8536.4248046875,8629.71906484802,8466.45410956711,8629.71906484802,79148200
2023-05-30,8629.7197265625,8699.690427048143,8536.425459248312,8583.072592905406,97189500
2023-05-31,8443.1318359375,8699.691090620683,8443.1318359375,8676.36752201312,722827900
2023-06-05,8583.072265625,8699.690095320992,8489.778001868206,8536.425133746603,163535600
2023-06-06,8536.4248046875,8583.07193476776,8443.13054452698,8443.13054452698,74872200
2023-06-07,8489.7783203125,8559.749020754636,8466.454753498454,8513.101887126546,87492200
2023-06-08,8513.1015625,8513.1015625,8466.454430650685,8466.454430650685,53188400
2023-06-09,8489.7783203125,8559.749020754636,8489.7783203125,8559.749020754636,44632400
2023-06-12,8536.4248046875,8536.4248046875,8489.777674607241,8536.4248046875,38082300
2023-06-13,8536.4248046875,8559.74836972763,8489.777674607241,8559.74836972763,45552600
2023-06-14,8466.455078125,8513.102213541668,8443.131510416668,8489.778645833334,72223700
2023-06-15,8443.1318359375,8489.778973152625,8443.1318359375,8489.778973152625,59073000
2023-06-16,8443.1318359375,8489.778973152625,8373.161130114813,8489.778973152625,112769400
2023-06-19,8396.484375,8443.131510416668,8396.484375,8396.484375,32330600
2023-06-20,8443.1318359375,8443.1318359375,8349.837561507251,8419.808267329938,54990100
2023-06-21,8513.1015625,8513.1015625,8396.483732876713,8443.130864726028,42676300
2023-06-22,8443.1318359375,8536.426110367749,8443.1318359375,8513.102541760187,48291100
2023-06-23,8443.1318359375,8536.426110367749,8419.808267329938,8419.808267329938,47813500
2023-06-26,8466.455078125,8513.102213541668,8419.807942708334,8419.807942708334,36389900
2023-06-27,8536.4248046875,8536.4248046875,8443.13054452698,8443.13054452698,36225100
2023-07-03,8466.455078125,8466.455078125,8419.807942708334,8419.807942708334,108855900
2023-07-04,8443.1318359375,8536.426110367749,8443.1318359375,8536.426110367749,35049300
2023-07-05,8443.1318359375,8466.455404545062,8419.808267329938,8443.1318359375,44609200
2023-07-06,8466.455078125,8489.778645833334,8419.807942708334,8443.131510416668,52532400
2023-07-07,8419.8076171875,8489.77831760734,8419.8076171875,8419.8076171875,37641300
2023-07-10,8443.1318359375,8489.778973152625,8443.1318359375,8489.778973152625,28981500
2023-07-11,8419.8076171875,8489.77831760734,8419.8076171875,8489.77831760734,43703500
2023-07-12,8559.748046875,8559.748046875,8443.130226072888,8466.45379023331,61566500
2023-07-13,8513.1015625,8606.39582619863,8513.1015625,8583.072260273973,65230900
2023-07-14,8583.072265625,8583.072265625,8513.101567807405,8559.748699685802,55554500
2023-07-17,8559.748046875,8629.718739356267,8559.748046875,8583.071611035422,62550100
2023-07-18,8536.4248046875,8629.71906484802,8489.777674607241,8583.07193476776,52924600
2023-07-20,8536.4248046875,8606.39549980789,8513.10123964737,8583.07193476776,83476600
2023-07-21,8536.4248046875,8559.74836972763,8513.10123964737,8536.4248046875,42667800
2023-07-24,8489.7783203125,8583.072587568682,8489.7783203125,8583.072587568682,62061200
2023-07-25,8536.4248046875,8676.36619492828,8536.4248046875,8559.74836972763,122802700
2023-07-26,8723.0126953125,8723.0126953125,8513.100625104445,8559.747751817347,113868700
2023-07-27,8606.396484375,8769.661458333334,8606.396484375,8769.661458333334,77848400
2023-07-28,8513.1015625,8606.39582619863,8513.1015625,8583.072260273973,74510200
2023-07-31,8513.1015625,8583.072260273973,8489.777996575343,8559.748694349315,80868000
2023-08-01,8513.1015625,8559.748694349315,8489.777996575343,8559.748694349315,49756400
2023-08-02,8583.072265625,8583.072265625,8513.101567807405,8513.101567807405,60629900
2023-08-03,8629.7197265625,8676.366860219596,8536.425459248312,8536.425459248312,64596100
2023-08-04,8536.4248046875,8653.042629888148,8513.10123964737,8629.71906484802,52675900
2023-08-07,8653.044921875,8653.044921875,8536.427065785041,8536.427065785041,55589300
2023-08-08,8583.072265625,8676.366529381794,8583.072265625,8653.042963442596,43373400
2023-08-09,8769.66015625,8769.66015625,8629.718770777927,8653.042335023272,77056800
2023-08-10,8769.66015625,8792.983720495346,8723.013027759309,8769.66015625,76738100
2023-08-11,8769.66015625,8816.307284740691,8746.336592004654,8792.983720495346,68898600
2023-08-14,8723.0126953125,8723.0126953125,8606.394878530247,8699.68913195605,75495400
2023-08-15,8676.3662109375,8746.336906186996,8676.3662109375,8699.689776020665,59303700
2023-08-16,8676.3662109375,8699.689776020665,8629.71908077117,8653.042645854335,53440000
2023-08-18,8629.7197265625,8723.01399387669,8629.7197265625,8629.7197265625,79328900
2023-08-21,8559.748046875,8629.718739356267,8559.748046875,8606.395175195845,73573000
